simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value,evaluation_start
483,0.8237305812836507,2483103.5525512067,1.0333031561228818,0.306,2016-05-31T00:00:00
484,1.0994928836105065,3431752.37768235,1.0333031561228818,0.306,2016-05-31T00:00:00
485,0.8485611486342326,2644324.3739985023,1.0333031561228818,0.306,2016-05-31T00:00:00
486,0.7829902032396651,2417896.4227017155,1.0333031561228818,0.306,2016-05-31T00:00:00
487,0.9489150662334903,2922880.4305273877,1.0333031561228818,0.306,2016-05-31T00:00:00
488,0.8871541740146865,2746181.8887683013,1.0333031561228818,0.306,2016-05-31T00:00:00
489,1.1329653594691098,3853510.6346401055,1.0333031561228818,0.306,2016-05-31T00:00:00
490,0.79973484276686,2405217.7702294393,1.0333031561228818,0.306,2016-05-31T00:00:00
491,0.9400075948585948,3021452.518102857,1.0333031561228818,0.306,2016-05-31T00:00:00
492,1.1185970161368464,3737349.714504821,1.0333031561228818,0.306,2016-05-31T00:00:00
493,1.0766799016883848,3463574.6599817364,1.0333031561228818,0.306,2016-05-31T00:00:00
494,0.9425107575667595,3001714.703970448,1.0333031561228818,0.306,2016-05-31T00:00:00
495,0.8829492254789758,2891335.9082802203,1.0333031561228818,0.306,2016-05-31T00:00:00
496,0.7212820059975588,2248567.0596006396,1.0333031561228818,0.306,2016-05-31T00:00:00
497,0.8464668218305784,2715448.4313783837,1.0333031561228818,0.306,2016-05-31T00:00:00
498,0.9013352885813198,2768681.729627714,1.0333031561228818,0.306,2016-05-31T00:00:00
499,1.1169015387741807,3472371.056417891,1.0333031561228818,0.306,2016-05-31T00:00:00
500,1.0460329244163369,3502029.2910834267,1.0333031561228818,0.306,2016-05-31T00:00:00
501,0.8480211938696395,2547112.6594501995,1.0333031561228818,0.306,2016-05-31T00:00:00
502,0.7355563556184201,2255302.834481472,1.0333031561228818,0.306,2016-05-31T00:00:00
503,0.9790747965770342,3023274.5701882965,1.0333031561228818,0.306,2016-05-31T00:00:00
504,1.01055308047275,3175553.693385941,1.0333031561228818,0.306,2016-05-31T00:00:00
505,0.9392036164508075,3028246.5388778276,1.0333031561228818,0.306,2016-05-31T00:00:00
506,0.9807300440885399,3207246.2726347568,1.0333031561228818,0.306,2016-05-31T00:00:00
507,0.9821118694380953,3112949.524080573,1.0333031561228818,0.306,2016-05-31T00:00:00
508,0.9445104560994544,2895164.8902010857,1.0333031561228818,0.306,2016-05-31T00:00:00
509,1.0136756088029164,2997612.4840080417,1.0333031561228818,0.306,2016-05-31T00:00:00
510,1.1955744290519608,4243735.855000771,1.0333031561228818,0.306,2016-05-31T00:00:00
511,0.7601979214337904,2355967.7548056743,1.0333031561228818,0.306,2016-05-31T00:00:00
512,1.0201650570088965,2997691.718622409,1.0333031561228818,0.306,2016-05-31T00:00:00
513,1.0839700983659657,3451621.6197413607,1.0333031561228818,0.306,2016-05-31T00:00:00
514,1.1915026816790681,3998497.9943049406,1.0333031561228818,0.306,2016-05-31T00:00:00
515,1.2080728556604485,4006744.915943381,1.0333031561228818,0.306,2016-05-31T00:00:00
516,1.1025287789063936,3620331.3333098977,1.0333031561228818,0.306,2016-05-31T00:00:00
517,0.8819313901629726,2735706.6235390264,1.0333031561228818,0.306,2016-05-31T00:00:00
518,0.9087379024049336,2683883.7469901918,1.0333031561228818,0.306,2016-05-31T00:00:00
519,0.926193651758426,2921447.4327318436,1.0333031561228818,0.306,2016-05-31T00:00:00
520,0.9947789954930221,3391294.1249505645,1.0333031561228818,0.306,2016-05-31T00:00:00
521,1.0286919467892417,3379301.8759777374,1.0333031561228818,0.306,2016-05-31T00:00:00
522,1.0147898507357969,3260618.966193371,1.0333031561228818,0.306,2016-05-31T00:00:00
523,1.021607018302244,3205397.703645073,1.0333031561228818,0.306,2016-05-31T00:00:00
524,1.0025522315572786,3046449.728425069,1.0333031561228818,0.306,2016-05-31T00:00:00
525,0.9836123833012131,2955914.613466069,1.0333031561228818,0.306,2016-05-31T00:00:00
526,0.9450518178642853,3102925.010024831,1.0333031561228818,0.306,2016-05-31T00:00:00
527,0.8996752184925866,2793366.1151590548,1.0333031561228818,0.306,2016-05-31T00:00:00
528,1.0957862098846742,3490196.719551715,1.0333031561228818,0.306,2016-05-31T00:00:00
529,0.8216811842435834,2562732.0835326826,1.0333031561228818,0.306,2016-05-31T00:00:00
530,1.0180499677333505,3155446.3766910476,1.0333031561228818,0.306,2016-05-31T00:00:00
531,0.9914676944425772,3064359.284781277,1.0333031561228818,0.306,2016-05-31T00:00:00
532,0.891755200636639,2791051.2843906838,1.0333031561228818,0.306,2016-05-31T00:00:00
533,0.7391695031706184,2222676.5503079873,1.0333031561228818,0.306,2016-05-31T00:00:00
534,0.7666058195348174,2305992.023450386,1.0333031561228818,0.306,2016-05-31T00:00:00
535,0.8211964632726957,2539141.1511761714,1.0333031561228818,0.306,2016-05-31T00:00:00
536,1.1613357507491928,3620917.2401468907,1.0333031561228818,0.306,2016-05-31T00:00:00
537,0.9411036183645444,2779378.0822139154,1.0333031561228818,0.306,2016-05-31T00:00:00
538,0.8647465721504818,2757885.3700399045,1.0333031561228818,0.306,2016-05-31T00:00:00
539,0.8533038748978139,2810634.2644271287,1.0333031561228818,0.306,2016-05-31T00:00:00
540,0.9239102789936529,2814484.9922753526,1.0333031561228818,0.306,2016-05-31T00:00:00
541,1.0788687468958285,3651806.0467214775,1.0333031561228818,0.306,2016-05-31T00:00:00
542,1.0276855795863005,3536878.610710911,1.0333031561228818,0.306,2016-05-31T00:00:00
543,0.8886341052741568,2659056.6131442236,1.0333031561228818,0.306,2016-05-31T00:00:00
544,1.0328550731096307,3291740.9659264227,1.0333031561228818,0.306,2016-05-31T00:00:00
545,1.0882338029902867,3604645.7911175815,1.0333031561228818,0.306,2016-05-31T00:00:00
546,1.1156155688440612,3460246.9664312904,1.0333031561228818,0.306,2016-05-31T00:00:00
547,1.095464845465773,3382354.450271826,1.0333031561228818,0.306,2016-05-31T00:00:00
548,0.9240345608698963,2898194.82550333,1.0333031561228818,0.306,2016-05-31T00:00:00
549,0.796319835950954,2322100.193713841,1.0333031561228818,0.306,2016-05-31T00:00:00
550,0.8704850939735375,2577760.675278211,1.0333031561228818,0.306,2016-05-31T00:00:00
551,1.0519351289266714,3438743.876865412,1.0333031561228818,0.306,2016-05-31T00:00:00
552,1.086594737707346,3508702.939512838,1.0333031561228818,0.306,2016-05-31T00:00:00
