month,factor,ic,rank_ic,n_obs
2026-01-31,trend,-0.2690965086355402,-0.22080562736185327,493
2026-02-28,trend,-0.061577456287197706,-0.1731285224590992,493
2026-03-31,trend,0.4246254023347732,0.3760098433565439,493
2026-04-30,trend,0.031746156480611847,0.0007283771240914711,493
2010-11-30,hzz_trend_improvement,-0.14241468559926918,-0.04292661976703173,390
2010-12-31,hzz_trend_improvement,0.01358136161802233,0.021977094966391417,390
2011-01-31,hzz_trend_improvement,-0.03866195395885628,-0.04717557536824312,390
2011-02-28,hzz_trend_improvement,0.0377529522668699,0.04022989290522544,390
2011-03-31,hzz_trend_improvement,-0.005237600122691591,-0.011894541960826685,392
2011-04-30,hzz_trend_improvement,0.10055654780850853,0.06432228053095213,395
2011-05-31,hzz_trend_improvement,0.2849600601422966,0.16741483272252244,397
2011-06-30,hzz_trend_improvement,0.127613190553503,0.1968532467601913,399
2011-07-31,hzz_trend_improvement,0.2768129540579137,0.1994522145562149,400
2011-08-31,hzz_trend_improvement,0.12589905355180198,0.12495104634490538,398
2011-09-30,hzz_trend_improvement,0.08396926897250952,0.15069832487958254,397
2011-10-31,hzz_trend_improvement,-0.014286244567574286,0.00840250222553272,400
2011-11-30,hzz_trend_improvement,-0.0668434328264109,-0.13016342548603438,402
2011-12-31,hzz_trend_improvement,0.18383854675666214,0.23018459929575455,403
2012-01-31,hzz_trend_improvement,0.17956982001413324,0.1694516804691792,403
2012-02-29,hzz_trend_improvement,-0.14509776849474104,-0.0620298744388965,403
2012-03-31,hzz_trend_improvement,-0.046281204862633804,-0.055294422082485944,405
2012-04-30,hzz_trend_improvement,0.13836826808972713,0.1632788190136896,407
2012-05-31,hzz_trend_improvement,-0.15726921948627134,-0.11994808234754926,408
2012-06-30,hzz_trend_improvement,-0.04977962693608973,0.08457202567201895,408
2012-07-31,hzz_trend_improvement,-0.07458328490985534,-0.12949845171114907,407
2012-08-31,hzz_trend_improvement,-0.12679437421723264,-0.15901679144551087,407
2012-09-30,hzz_trend_improvement,-0.08757866236604935,-0.022760441660524044,408
2012-10-31,hzz_trend_improvement,-0.02580898981965667,-0.054677147257234625,408
2012-11-30,hzz_trend_improvement,-0.06362078339470764,-0.019272644005081913,408
2012-12-31,hzz_trend_improvement,-0.11315049882878944,-0.11374102442447878,408
2013-01-31,hzz_trend_improvement,-0.044871208832152655,-0.029265344598751658,408
2013-02-28,hzz_trend_improvement,0.019956938965340305,-0.023237220756577092,408
2013-03-31,hzz_trend_improvement,0.055908679637702616,-0.016181236063295974,408
2013-04-30,hzz_trend_improvement,0.1771566762767538,0.1829341994754187,408
2013-05-31,hzz_trend_improvement,-0.07613012216382216,-0.030530952284135444,408
2013-06-30,hzz_trend_improvement,-0.015747585471665736,-0.04609235645245003,408
2013-07-31,hzz_trend_improvement,0.10513671034721657,0.11446793602166548,409
2013-08-31,hzz_trend_improvement,-0.1247141694390467,-0.10494992284869825,409
2013-09-30,hzz_trend_improvement,-0.11554323157542419,-0.12283732249668107,410
2013-10-31,hzz_trend_improvement,0.0011304563833106386,-0.0016418054026644264,410
2013-11-30,hzz_trend_improvement,0.020690235040516005,0.0009581601951538653,412
2013-12-31,hzz_trend_improvement,-0.11401331477753922,-0.1440269270726578,413
2014-01-31,hzz_trend_improvement,-0.03011861218976802,-0.05172590781182287,414
2014-02-28,hzz_trend_improvement,-0.1357107039063816,-0.10597311824107944,414
2014-03-31,hzz_trend_improvement,-0.08988255656941782,-0.14852074708456897,414
2014-04-30,hzz_trend_improvement,0.18595777657152504,0.20105557024438886,415
2014-05-31,hzz_trend_improvement,0.10663892087195338,0.0979839054948687,415
2014-06-30,hzz_trend_improvement,-0.014707852919176272,-0.016005036244365823,417
2014-07-31,hzz_trend_improvement,-0.03437557741350018,-0.03442094238792435,419
2014-08-31,hzz_trend_improvement,-0.0202956252772139,-0.0665861332757428,419
2014-09-30,hzz_trend_improvement,-0.09884174270695256,-0.037723232401531505,419
2014-10-31,hzz_trend_improvement,-0.07503685662027515,-0.07093406808536737,419
2014-11-30,hzz_trend_improvement,-0.12709308379855191,-0.023269423752394134,421
2014-12-31,hzz_trend_improvement,0.02973886742177519,0.004615114021385746,422
2015-01-31,hzz_trend_improvement,-0.23312847427690506,-0.24754248471766552,422
2015-02-28,hzz_trend_improvement,0.07310010546258348,0.06377867713773962,423
2015-03-31,hzz_trend_improvement,0.0023072484537097365,-0.049923610979124074,426
2015-04-30,hzz_trend_improvement,-0.04986860612306018,-0.049897533548558116,426
2015-05-31,hzz_trend_improvement,0.2013834545880354,0.2654119495124312,426
2015-06-30,hzz_trend_improvement,-0.015583027416849232,-0.1121305496499155,427
2015-07-31,hzz_trend_improvement,-0.15389820065592813,-0.16129929719968783,427
2015-08-31,hzz_trend_improvement,0.0676713075132887,0.038187495804670846,427
2015-09-30,hzz_trend_improvement,-0.0329756551821712,0.0441435700270208,427
2015-10-31,hzz_trend_improvement,0.08800563608473776,0.023497145564965977,428
2015-11-30,hzz_trend_improvement,0.09062800764832464,-0.027481895257542358,429
2015-12-31,hzz_trend_improvement,-0.00014321593559105006,-0.027098893215542697,429
2016-01-31,hzz_trend_improvement,-0.15486152884234744,-0.16851836160403447,429
2016-02-29,hzz_trend_improvement,-0.24097150744488136,-0.17654469543057183,430
2016-03-31,hzz_trend_improvement,-0.018231560239015055,0.018000495053999584,430
2016-04-30,hzz_trend_improvement,-0.0379084201371409,0.015182244564785072,431
2016-05-31,hzz_trend_improvement,0.09464339891294682,0.10950651289892992,432
2016-06-30,hzz_trend_improvement,-0.06376544216914144,-0.1056522800213259,434
2016-07-31,hzz_trend_improvement,-0.06248861274656458,-0.06018462363842089,435
2016-08-31,hzz_trend_improvement,0.15315167277379063,0.08523143343284748,435
2016-09-30,hzz_trend_improvement,-0.03231600586956497,0.01915295304520241,435
2016-10-31,hzz_trend_improvement,0.21889630102151872,0.15747925632219625,437
2016-11-30,hzz_trend_improvement,-0.06739660261851207,0.012318661775393185,437
2016-12-31,hzz_trend_improvement,0.14803317967861737,0.013774339554267927,438
2017-01-31,hzz_trend_improvement,0.01899881331334928,0.07721768456411865,440
2017-02-28,hzz_trend_improvement,0.044704901946347,0.07725980542704697,440
2017-03-31,hzz_trend_improvement,-0.12239922192461096,-0.11836962677264506,440
2017-04-30,hzz_trend_improvement,-0.1476363291109584,-0.12052810009064382,441
2017-05-31,hzz_trend_improvement,0.01558128393181287,0.08443067357115243,441
2017-06-30,hzz_trend_improvement,-0.008111422641445322,0.028758902026834045,444
2017-07-31,hzz_trend_improvement,0.030390992506933622,0.017501406981248243,444
2017-08-31,hzz_trend_improvement,-0.1510771524856088,-0.1631161840888236,444
2017-09-30,hzz_trend_improvement,-0.07090952117298514,-0.046295406420539295,444
2017-10-31,hzz_trend_improvement,-0.010201977941916615,0.04328728732549517,445
2017-11-30,hzz_trend_improvement,-0.30882850720095484,-0.3164205643065354,447
2017-12-31,hzz_trend_improvement,0.03890586799476891,0.03323194727605562,447
2018-01-31,hzz_trend_improvement,0.06893034330239807,0.04836125682170227,447
2018-02-28,hzz_trend_improvement,-0.2722278741676523,-0.2939973972296555,447
2018-03-31,hzz_trend_improvement,-0.052058408146455855,-0.08039795529162619,448
2018-04-30,hzz_trend_improvement,0.08138775906369947,0.10114619941969782,449
2018-05-31,hzz_trend_improvement,-0.24321810499095312,-0.3010613728944454,450
2018-06-30,hzz_trend_improvement,-0.2044689901445645,-0.21291267336340894,450
2018-07-31,hzz_trend_improvement,0.37480641615820487,0.3238103772156126,451
2018-08-31,hzz_trend_improvement,0.10754892062982334,0.06156801544657329,451
2018-09-30,hzz_trend_improvement,0.06873454297320311,0.01247166693128271,452
2018-10-31,hzz_trend_improvement,0.11574484764896964,0.15870720957048265,453
2018-11-30,hzz_trend_improvement,0.17196399617567784,0.19515355913945895,453
2018-12-31,hzz_trend_improvement,-0.35914716545333203,-0.3659274943100607,453
2019-01-31,hzz_trend_improvement,-0.0514621965098456,-0.06249031832325793,453
2019-02-28,hzz_trend_improvement,0.0741238275220014,0.1050375442518049,453
2019-03-31,hzz_trend_improvement,0.07831418997705931,0.07314746747813067,454
2019-04-30,hzz_trend_improvement,-0.11190072924324831,-0.09065155425928755,454
2019-05-31,hzz_trend_improvement,0.3616467679063569,0.38888235231916535,454
2019-06-30,hzz_trend_improvement,-0.048076057260608644,-0.008442542024173534,455
2019-07-31,hzz_trend_improvement,0.1636031257781218,0.20360205883678092,457
2019-08-31,hzz_trend_improvement,0.1217282191366496,0.05682068210974643,457
2019-09-30,hzz_trend_improvement,0.001452516303745105,-0.036240362562072734,457
2019-10-31,hzz_trend_improvement,-0.027144650870355034,-0.03180218149154027,458
2019-11-30,hzz_trend_improvement,-0.0382938481124173,0.07493565800092634,459
2019-12-31,hzz_trend_improvement,0.27908845521192666,0.45568768908575025,461
2020-01-31,hzz_trend_improvement,-0.09752725363354343,-0.06625601704988864,461
2020-02-29,hzz_trend_improvement,0.43367230702707965,0.354293325821218,461
2020-03-31,hzz_trend_improvement,-0.29997590398999757,-0.1756839437600985,459
2020-04-30,hzz_trend_improvement,-0.03672466220267145,-0.05114020797867707,461
2020-05-31,hzz_trend_improvement,0.10225729806670913,0.08283992503956339,461
2020-06-30,hzz_trend_improvement,0.15183415946197246,0.17734924619536077,462
2020-07-31,hzz_trend_improvement,-0.1092807506692076,-0.08862226561453651,462
2020-08-31,hzz_trend_improvement,0.022142907525259044,-0.007340330515972764,462
2020-09-30,hzz_trend_improvement,-0.11512139968375214,-0.0918578740692553,464
2020-10-31,hzz_trend_improvement,-0.4413231701925551,-0.4141486871048656,464
2020-11-30,hzz_trend_improvement,0.26840405019332314,0.2926090095416617,464
2020-12-31,hzz_trend_improvement,-0.07102130345428288,-0.05687271539141108,464
2021-01-31,hzz_trend_improvement,0.5621972712082731,0.5337444964419396,465
2021-02-28,hzz_trend_improvement,-0.1763729271851091,-0.2758224157296619,465
2021-03-31,hzz_trend_improvement,-0.04796053059077804,-0.0021061815300056656,465
2021-04-30,hzz_trend_improvement,0.14512628624664262,0.15627239569586726,466
2021-05-31,hzz_trend_improvement,-0.2207547129898905,-0.2988266632484123,467
2021-06-30,hzz_trend_improvement,-0.19447774105608934,-0.09755057635398022,468
2021-07-31,hzz_trend_improvement,-0.07562024442797247,-0.09049405593875566,468
2021-08-31,hzz_trend_improvement,-0.17283361954733137,-0.1794282691870134,468
2021-09-30,hzz_trend_improvement,-0.011845340535324322,0.03258132541441847,468
2021-10-31,hzz_trend_improvement,-0.14222943113345615,-0.06936787813087762,469
2021-11-30,hzz_trend_improvement,-0.21220582689362696,-0.15017902093356958,469
2021-12-31,hzz_trend_improvement,-0.31220599707821756,-0.3301250703755741,469
2022-01-31,hzz_trend_improvement,-0.05996466714078114,-0.08739280845347647,469
2022-02-28,hzz_trend_improvement,0.06227747058070781,0.023736036126882715,469
2022-03-31,hzz_trend_improvement,0.2417580745317837,0.1873140578544812,469
2022-04-30,hzz_trend_improvement,0.04295003032546066,-0.0014411243305627217,469
2022-05-31,hzz_trend_improvement,0.05804938199535933,0.10392571314812676,470
2022-06-30,hzz_trend_improvement,-0.4247417186360493,-0.4879841837618087,470
2022-07-31,hzz_trend_improvement,0.1028613061962377,0.20399187007078975,471
2022-08-31,hzz_trend_improvement,0.16743268426681512,0.05867401842844458,471
2022-09-30,hzz_trend_improvement,-0.15741315053100333,-0.224506173149605,472
2022-10-31,hzz_trend_improvement,-0.0055831795294539015,-0.051508948978372396,472
2022-11-30,hzz_trend_improvement,0.018598985215851276,0.09313698475115761,473
2022-12-31,hzz_trend_improvement,-0.046005660279088194,-0.12286087895203734,473
2023-01-31,hzz_trend_improvement,0.025895437867320844,0.09701038998434548,474
2023-02-28,hzz_trend_improvement,-0.18504126483243424,-0.16419828147999196,475
2023-03-31,hzz_trend_improvement,-0.18166717853559217,-0.15048758585284308,477
2023-04-30,hzz_trend_improvement,0.046708274759721426,-0.04796599184761394,478
2023-05-31,hzz_trend_improvement,-0.1261928016905301,-0.23062573932447927,481
2023-06-30,hzz_trend_improvement,0.008242575054923717,0.10207566152349075,481
2023-07-31,hzz_trend_improvement,-0.02790210031196751,0.030442101131500705,481
2023-08-31,hzz_trend_improvement,0.044500507637204506,0.06205763198392165,481
2023-09-30,hzz_trend_improvement,-0.08310972461288106,-0.08140833480284461,482
2023-10-31,hzz_trend_improvement,-0.20821883515898942,-0.17971216284238462,482
2023-11-30,hzz_trend_improvement,-0.24941202530154663,-0.21025259197748203,482
2023-12-31,hzz_trend_improvement,0.007963892485751986,0.04696430061180108,482
2024-01-31,hzz_trend_improvement,0.10354743520765845,0.13846728071806336,482
2024-02-29,hzz_trend_improvement,-0.05347587874341828,-0.08091399461224205,482
2024-03-31,hzz_trend_improvement,-0.08764081484888306,-0.08047162048103235,484
2024-04-30,hzz_trend_improvement,0.09902555358804312,0.0811124782037387,484
2024-05-31,hzz_trend_improvement,0.1818665117731533,0.18323482328795146,484
2024-06-30,hzz_trend_improvement,-0.12560729259057793,-0.09895150172920704,484
2024-07-31,hzz_trend_improvement,-0.030063302075980815,-0.0837751864758851,484
2024-08-31,hzz_trend_improvement,0.025013174224764657,0.03246179858229908,484
2024-09-30,hzz_trend_improvement,0.15023124758638215,0.1901128226058593,485
2024-10-31,hzz_trend_improvement,0.09258260705451285,0.19587344429775977,485
2024-11-30,hzz_trend_improvement,-0.08786130463919271,-0.05723487588337622,487
2024-12-31,hzz_trend_improvement,0.12429665231673083,0.1576033262320149,488
2025-01-31,hzz_trend_improvement,-0.1075895173011929,-0.1360606959264999,488
2025-02-28,hzz_trend_improvement,0.29353545797666075,0.2764828671211713,489
2025-03-31,hzz_trend_improvement,-0.0742780773292429,-0.051896167230965344,489
2025-04-30,hzz_trend_improvement,0.09607444805133221,0.07560881897941676,491
2025-05-31,hzz_trend_improvement,0.18101036271219936,0.2041987271117351,491
2025-06-30,hzz_trend_improvement,0.18309240887452763,0.15197979335288697,491
2025-07-31,hzz_trend_improvement,-0.03833785196224375,-0.036854885343700496,492
2025-08-31,hzz_trend_improvement,0.19002602845170186,0.20208869439531738,492
2025-09-30,hzz_trend_improvement,-0.04302557512208269,-0.014375429552492831,492
2025-10-31,hzz_trend_improvement,0.02257750574001533,-0.01818355308586995,492
2025-11-30,hzz_trend_improvement,-0.012621751599222686,0.014346209151776331,492
2025-12-31,hzz_trend_improvement,0.12881633593467573,0.11215585799011858,492
2026-01-31,hzz_trend_improvement,0.2905337384337781,0.24480932402849592,493
2026-02-28,hzz_trend_improvement,-0.03708509069135562,-0.013944721454093294,493
2026-03-31,hzz_trend_improvement,-0.21995415358695863,-0.20421509328004478,493
2026-04-30,hzz_trend_improvement,0.16680236240756247,0.15217623822115764,493
