date,ticker,size,price,market_value,entry_price
2021-05-17,HD,367,283.0921300523,103894.81172919409,274.0953894422
2021-05-17,MAS,1690,57.930713713,97902.90617497,58.8930480891
2021-05-17,MOS,3224,32.809037896,105776.338176704,29.0288276473
2021-05-17,NTAP,1512,69.7982854995,105535.00767524399,65.9186255711
2021-05-17,ORLY,2953,36.8773333333,108898.7653332349,34.0666666667
2021-05-17,TPL,594,172.3944852583,102402.3242434302,168.0282031134
2021-05-17,TPR,2766,41.7355959865,115440.658498659,36.6783377859
2021-05-18,HD,367,280.2082190996,102836.4164095532,274.0953894422
2021-05-18,MOS,3224,32.2867137633,104092.3651728792,29.0288276473
2021-05-18,NTAP,1512,68.7660823993,103974.3165877416,65.9186255711
2021-05-18,ORLY,2953,36.538,107896.71399999999,34.0666666667
2021-05-18,TPL,594,164.2240314721,97549.0746944274,168.0282031134
2021-05-18,TPR,2766,40.8016772247,112857.4392035202,36.6783377859
2021-05-19,HD,367,278.173557998,102089.695785266,274.0953894422
2021-05-19,MOS,3224,31.268624352,100810.044910848,29.0288276473
2021-05-19,NTAP,1512,69.1487094105,104552.848628676,65.9186255711
2021-05-19,ORLY,2953,36.1646666667,106794.2606667651,34.0666666667
2021-05-19,TPR,2766,39.2862618754,108665.8003473564,36.6783377859
2021-05-20,HD,367,279.4562791273,102560.45443971909,274.0953894422
2021-05-20,MOS,3224,30.9410651502,99753.9940442448,29.0288276473
2021-05-20,NTAP,1512,68.9529467536,104256.8554914432,65.9186255711
2021-05-20,ORLY,2953,36.4346666667,107591.5706667651,34.0666666667
2021-05-20,TPR,2766,38.4228275485,106277.54099915101,36.6783377859
2021-05-21,HD,367,279.3412765433,102518.2484913911,274.0953894422
2021-05-21,MOS,3224,31.3925656717,101209.6317255608,29.0288276473
2021-05-21,NTAP,1512,69.6470143555,105306.28570551601,65.9186255711
2021-05-21,ORLY,2953,36.28,107134.84,34.0666666667
2021-05-21,TPR,2766,37.7884676348,104522.9014778568,36.6783377859
2021-05-24,HD,367,278.51856575,102216.31363024999,274.0953894422
2021-05-24,MOS,3224,31.6050365053,101894.63769308719,29.0288276473
2021-05-24,NTAP,1512,70.2876921418,106274.9905184016,65.9186255711
2021-05-24,ORLY,2953,35.792,105693.776,34.0666666667
2021-05-24,TPR,2766,38.237805907,105765.77113876201,36.6783377859
2021-05-25,HD,367,280.2082190996,102836.4164095532,274.0953894422
2021-05-25,MOS,3224,30.7817120249,99240.2395682776,29.0288276473
2021-05-25,NTAP,1512,69.5936245399,105225.56030432881,65.9186255711
