date,ticker,pnl,pnl_comm,bar_len
2017-06-09,WYNN,-5028.896046256389,-5028.896046256389,5
2017-06-12,LRCX,-5022.060010863804,-5022.060010863804,6
2017-07-06,IT,3017.5599999999886,3017.5599999999886,23
2017-07-06,TPL,4683.28182933121,4683.28182933121,23
2017-07-12,KMB,-5002.850463483848,-5002.850463483848,68
2017-07-26,BA,30008.29263175425,30008.29263175425,78
2017-07-28,MO,-4997.363959097396,-4997.363959097396,17
2017-07-31,MU,-5069.9783336798355,-5069.9783336798355,18
2017-08-02,WYNN,-5017.413001404065,-5017.413001404065,20
2017-08-03,NVDA,13943.886806059712,13943.886806059712,43
2017-08-04,MU,-5108.536155063512,-5108.536155063512,2
2017-09-06,KLAC,2840.2160442076074,2840.2160442076074,44
2017-09-06,MO,-4289.274851817605,-4289.274851817605,24
2017-09-20,AAPL,-4988.966468640116,-4988.966468640116,11
2017-10-04,TTWO,5647.639999999987,5647.639999999987,21
2017-10-09,WYNN,-5015.588193448249,-5015.588193448249,4
2017-10-12,LMT,29968.134874844167,29968.134874844167,175
2017-10-20,KMB,-5706.074918960009,-5706.074918960009,56
2017-11-03,BA,10411.661704593998,10411.661704593998,66
2017-11-03,MO,1732.8384278828914,1732.8384278828914,23
2017-11-03,TPL,17051.891190203212,17051.891190203212,66
2017-11-29,NVDA,-4970.848225410833,-4970.848225410833,18
2017-12-04,ALGN,-5001.825000000003,-5001.825000000003,21
2017-12-05,AMAT,-5027.814580617002,-5027.814580617002,1
2017-12-05,LRCX,-5049.816832774864,-5049.816832774864,1
2017-12-05,MU,-5191.125162471603,-5191.125162471603,1
2017-12-05,NVDA,-8928.441182390594,-8928.441182390594,1
2017-12-05,ABBV,3645.449864758814,3645.449864758814,22
2017-12-05,AMP,5515.2508268249885,5515.2508268249885,22
2017-12-05,UPS,9289.561019692801,9289.561019692801,64
2017-12-05,URI,11386.872127801807,11386.872127801807,22
2017-12-07,NVR,-4898.600000000008,-4898.600000000008,3
2018-01-10,KMB,-5017.06668464438,-5017.06668464438,5
2018-01-12,HD,30177.059747722808,30177.059747722808,90
2018-01-19,LII,29903.389661329813,29903.389661329813,223
2018-01-25,NVR,-4958.80000000001,-4958.80000000001,15
2018-02-05,HD,-4977.010989506788,-4977.010989506788,1
2018-02-05,LII,-4966.456683492483,-4966.456683492483,1
2018-02-05,NVDA,-4927.213407213242,-4927.213407213242,1
2018-02-06,UPS,-5326.505023202995,-5326.505023202995,2
2018-02-14,SPGI,30047.522989394707,30047.522989394707,177
2018-03-05,LMT,12311.205398385291,12311.205398385291,82
2018-03-12,MU,29199.005429210254,29199.005429210254,6
2018-03-26,ABBV,-5006.581751848389,-5006.581751848389,56
2018-04-04,NVDA,-5533.549488332797,-5533.549488332797,22
2018-04-04,ALGN,6078.699999999999,6078.699999999999,62
2018-04-04,LII,2836.290164536401,2836.290164536401,22
2018-04-04,LOW,-2910.3936372349926,-2910.3936372349926,22
2018-04-06,MU,-6150.919111475203,-6150.919111475203,3
2018-04-30,ON,-5056.59600000001,-5056.59600000001,19
2018-05-01,LMT,-5024.542776728863,-5024.542776728863,20
2018-05-02,TPL,29954.550202725004,29954.550202725004,82
2018-05-03,MSCI,-212.24932014878902,-212.24932014878902,22
2018-05-22,MU,29425.93505087377,29425.93505087377,14
2018-06-05,HD,8269.199867947998,8269.199867947998,65
