simulation,annualized_sharpe,final_equity,strategy_sharpe,p_value
111,0.6689526983384607,4077467.527458378,1.0173131286117998,0.0
112,0.621137952412177,4059196.7828161507,1.0173131286117998,0.0
113,0.512598912579076,3234248.700843241,1.0173131286117998,0.0
114,0.6206847676936152,3784957.9154118877,1.0173131286117998,0.0
115,0.6326564132403467,3929033.718833961,1.0173131286117998,0.0
116,0.6577938344764546,3618047.9279066566,1.0173131286117998,0.0
117,0.5400837601686671,3632559.69532352,1.0173131286117998,0.0
118,0.5994899104223127,3900266.5257053855,1.0173131286117998,0.0
119,0.6640319461114603,4103895.020055705,1.0173131286117998,0.0
120,0.5805736160734004,3933255.0255603115,1.0173131286117998,0.0
121,0.5276763271156392,3300339.776318237,1.0173131286117998,0.0
122,0.6500754697570201,3936664.566588122,1.0173131286117998,0.0
123,0.6147050855817867,3771333.0386695983,1.0173131286117998,0.0
124,0.6484656925452446,4049590.685678437,1.0173131286117998,0.0
125,0.8206305976026121,4475885.026155423,1.0173131286117998,0.0
126,0.7022156807621914,4521349.630697974,1.0173131286117998,0.0
127,0.5719852194791144,3418489.7568566026,1.0173131286117998,0.0
128,0.6437796395685664,3863442.0441989065,1.0173131286117998,0.0
129,0.7607364953316986,3730781.0452196007,1.0173131286117998,0.0
130,0.6518444200912064,3728609.9512113174,1.0173131286117998,0.0
131,0.6646532524730517,3946316.153718991,1.0173131286117998,0.0
132,0.6689909096544541,3853053.2933208775,1.0173131286117998,0.0
133,0.6940522963214482,3801833.073570512,1.0173131286117998,0.0
134,0.4585393837878112,3051217.4807912824,1.0173131286117998,0.0
135,0.6659245242656485,3939244.6075237826,1.0173131286117998,0.0
136,0.675809979218996,4173370.7637990206,1.0173131286117998,0.0
137,0.6111522820688237,3979556.6108827,1.0173131286117998,0.0
138,0.6571236526296345,4144299.286532924,1.0173131286117998,0.0
139,0.836771610415321,4360119.519299221,1.0173131286117998,0.0
140,0.6434017898972949,4159225.5939113596,1.0173131286117998,0.0
141,0.4913332924686211,3247290.0194638963,1.0173131286117998,0.0
142,0.6439678867978513,3832680.197088206,1.0173131286117998,0.0
143,0.7481519676584105,4176878.6213653875,1.0173131286117998,0.0
144,0.6501068904552396,3500996.101428421,1.0173131286117998,0.0
145,0.6868058450910931,4295501.944915366,1.0173131286117998,0.0
146,0.4816432101619037,3117032.5546475346,1.0173131286117998,0.0
147,0.9246890930447009,5378425.372268918,1.0173131286117998,0.0
148,0.6239064042567123,3800992.840640337,1.0173131286117998,0.0
149,0.5033978224860493,3327617.310488052,1.0173131286117998,0.0
150,0.7234595910190044,3983286.3836675533,1.0173131286117998,0.0
151,0.6975780978087921,4705223.05586618,1.0173131286117998,0.0
152,0.574690662506467,3898645.875348442,1.0173131286117998,0.0
153,0.7219839693962342,4367478.372074971,1.0173131286117998,0.0
154,0.6560640921669263,3967544.34610622,1.0173131286117998,0.0
155,0.7398743168812137,4410961.700246029,1.0173131286117998,0.0
156,0.7296758982475468,4621215.639325347,1.0173131286117998,0.0
157,0.6193107687417857,4065880.6261944836,1.0173131286117998,0.0
158,0.7184858350440206,4400436.167836359,1.0173131286117998,0.0
159,0.6416469615322922,3773778.3193972707,1.0173131286117998,0.0
160,0.6126290661728837,3634583.6357440557,1.0173131286117998,0.0
161,0.6731646749571778,4034717.3987702653,1.0173131286117998,0.0
162,0.6402424549323301,3888497.3029441913,1.0173131286117998,0.0
163,0.5780920343590666,3552034.6147618266,1.0173131286117998,0.0
164,0.5307766401481773,3469296.46091716,1.0173131286117998,0.0
165,0.7306820781436054,3923788.0084231384,1.0173131286117998,0.0
166,0.683664563975761,4277581.813596859,1.0173131286117998,0.0
167,0.5445387839361611,3451094.0047872136,1.0173131286117998,0.0
168,0.8060919217879721,4068021.1453581643,1.0173131286117998,0.0
169,0.688441701451524,3980435.121873818,1.0173131286117998,0.0
170,0.6362270940816455,4146714.9886133703,1.0173131286117998,0.0
171,0.45932916363061016,3137111.792130662,1.0173131286117998,0.0
172,0.5774095167102153,3747552.0847542468,1.0173131286117998,0.0
173,0.8243548706506963,4318802.508525598,1.0173131286117998,0.0
174,0.6845071318453442,3911321.3389908867,1.0173131286117998,0.0
175,0.7206285662028783,4492959.390431216,1.0173131286117998,0.0
176,0.736538070214277,4484470.044679562,1.0173131286117998,0.0
177,0.7639699316145006,4120512.236463478,1.0173131286117998,0.0
178,0.7614789796951883,4426417.83215232,1.0173131286117998,0.0
179,0.6991342630468207,4402975.356504104,1.0173131286117998,0.0
180,0.760254041394957,4421187.985595635,1.0173131286117998,0.0
181,0.6494045198756714,3942452.141231006,1.0173131286117998,0.0
182,0.6523951290218999,3865707.533413768,1.0173131286117998,0.0
183,0.7224693957244951,4149637.7344992138,1.0173131286117998,0.0
184,0.6768924339750717,3865842.924735288,1.0173131286117998,0.0
185,0.7345562480082647,4460011.364719847,1.0173131286117998,0.0
186,0.6169586042019668,4254159.464817752,1.0173131286117998,0.0
187,0.6152762296789646,3922830.22263948,1.0173131286117998,0.0
188,0.6974559199998396,4229907.177722665,1.0173131286117998,0.0
189,0.68641950718719,4149901.387594296,1.0173131286117998,0.0
190,0.47695941085759336,3100513.0955917607,1.0173131286117998,0.0
191,0.45019438811363166,3071371.3314135736,1.0173131286117998,0.0
192,0.6927013926690755,4151235.9406854347,1.0173131286117998,0.0
193,0.5842553754631113,3562829.5458206646,1.0173131286117998,0.0
194,0.4513634498277789,2868753.782761074,1.0173131286117998,0.0
195,0.7601199496474544,4509343.737659811,1.0173131286117998,0.0
196,0.5963638561866347,3830678.487740269,1.0173131286117998,0.0
197,0.6923461417167388,4220749.596772975,1.0173131286117998,0.0
198,0.7501168146304552,4466813.574160899,1.0173131286117998,0.0
199,0.742454322674828,3772824.938466397,1.0173131286117998,0.0
200,0.578725437532316,3424553.9159153034,1.0173131286117998,0.0
201,0.8124367953736483,4458334.316937207,1.0173131286117998,0.0
202,0.6787307430663398,4086038.221421355,1.0173131286117998,0.0
203,0.566820209292346,3717830.133677888,1.0173131286117998,0.0
204,0.5416800778332959,3482144.938170548,1.0173131286117998,0.0
205,0.6084860496097507,3747102.8386947406,1.0173131286117998,0.0
206,0.47350083822080663,2963211.483686747,1.0173131286117998,0.0
